卷號,上,右,左,下,
100007084885_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.0058247824,1450.00137930969,
100007094880_#2.jpg _P3,1450.00310344495,2146.00838768165,2146.0058247824,1449.00310558673,
100007104821_#2.jpg _P3,1449.00034506552,2146.0058247824,2145.00582749791,1449.00138026159,
100007114816_#2.jpg _P3,1451.00310130613,2145.01142188101,2145.00582749791,1449.00310558673,
100007124811_#2.jpg _P3,1450.00137930969,2145.00372960049,2145.00209790107,1449.00138026159,
100007134806_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.0058247824,1449.00138026159,
100007144801_#2.jpg _P3,1450.00137930969,2146.00838768165,2146.00372786256,1448.00138121481,
100007154893_#2.jpg _P3,1450.00034482755,2145.00582749791,2145.00209790107,1448.00034530383,
100007164888_#2.jpg _P3,1450.00034482755,2145.00372960049,2145.00209790107,1449.00034506552,
100007174883_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100007184878_#2.jpg _P3,1451.0003445899,2145.00372960049,2146.00209692349,1450,
100007194873_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100007204814_#2.jpg _P3,1451.0013783591,2145.00582749791,2146.00209692349,1449.00034506552,
100007214809_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100007224804_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.0058247824,1449.00138026159,
100007234896_#2.jpg _P3,1450.00034482755,2145.00209790107,2146.00093196625,1449,
100007244891_#2.jpg _P3,1451.0003445899,2145.00372960049,2146.00209692349,1450,
100007254886_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100007264881_#2.jpg _P3,1449.00034506552,2144.00373134004,2144.00373134004,1449.00034506552,
100007274876_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00209692349,1448.00034530383,
100007284871_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100007294866_#2.jpg _P3,1451.0013783591,2144.00583021595,2146.00372786256,1450,
100007304807_#2.jpg _P3,1451.0013783591,2145.00582749791,2146.00372786256,1450.00034482755,
100007314802_#2.jpg _P3,1450.00137930969,2145.00372960049,2145.00209790107,1449.00138026159,
100007324894_#2.jpg _P3,1449.00138026159,2146.0058247824,2146.00372786256,1448.00138121481,
100007334889_#2.jpg _P3,1450.00551723088,2145.01142188101,2147.00582206942,1448.00138121481,
100007344884_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.0058247824,1449.00138026159,
100007354879_#2.jpg _P3,1450.00310344495,2145.00839159198,2147.00582206942,1449.00034506552,
100007364874_#2.jpg _P3,1451.0003445899,2145.00839159198,2144.00373134004,1449.00138026159,
100008014812_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100008024807_#2.jpg _P3,1450.00034482755,2145.00372960049,2145.00209790107,1449.00034506552,
100008034802_#2.jpg _P3,1449,2146.00093196625,2146.00209692349,1450,
100008044894_#2.jpg _P3,1450.00310344495,2146.00838768165,2147.00582206942,1449.00138026159,
100008054889_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00582749791,1450.00137930969,
100008064884_#2.jpg _P3,1450.00137930969,2146.00372786256,2146.00372786256,1450.00137930969,
100008074879_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00372786256,1450.00034482755,
100008084874_#2.jpg _P3,1449.00138026159,2145.00582749791,2145.00582749791,1449.00138026159,
100008094869_#2.jpg _P3,1450.00310344495,2145.00372960049,2147.00372612625,1450.00034482755,
100008104810_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100008114805_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100008124897_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00209692349,1450.00034482755,
100008134892_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00372786256,1450.00034482755,
100008144887_#2.jpg _P3,1449.00138026159,2144.00093283562,2146.00093196625,1449,
100008154882_#2.jpg _P3,1450.00137930969,2145.00209790107,2146.00093196625,1449.00034506552,
100008164877_#2.jpg _P3,1451.0013783591,2145.00372960049,2146.00209692349,1450.00034482755,
100008174872_#2.jpg _P3,1451.0003445899,2146.0058247824,2146.00372786256,1450.00034482755,
100008184867_#2.jpg _P3,1450.00034482755,2146.0058247824,2145.00372960049,1449.00138026159,
100008194862_#2.jpg _P3,1451.0003445899,2146.00372786256,2146.00209692349,1450.00034482755,
100008204803_#2.jpg _P3,1450.00137930969,2145.00209790107,2146.00372786256,1451.0003445899,
100008214895_#2.jpg _P3,1451.0003445899,2146.00372786256,2146.00209692349,1450.00034482755,
100008224890_#2.jpg _P3,1450.00034482755,2145.00209790107,2145.00209790107,1450.00034482755,
100008234885_#2.jpg _P3,1451.0013783591,2144.00373134004,2146.00372786256,1451,
100008244880_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100008254875_#2.jpg _P3,1450.00034482755,2146.00209692349,2146.00093196625,1449.00034506552,
100008264870_#2.jpg _P3,1449.00138026159,2145.00372960049,2146.00372786256,1449.00034506552,
100008274865_#2.jpg _P3,1451.0013783591,2146.0058247824,2146.00372786256,1450.00137930969,
100008284860_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00372786256,1450.00034482755,
100008294855_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100008304893_#2.jpg _P3,1450.00137930969,2145.00209790107,2146.00093196625,1449.00034506552,
100008314888_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100008324883_#2.jpg _P3,1451.0003445899,2145.00582749791,2145.00372960049,1450.00034482755,
100008334878_#2.jpg _P3,1449.00138026159,2146.0058247824,2146.0058247824,1449.00138026159,
100008344873_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.0058247824,1450.00137930969,
100008354868_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100008364863_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100009014801_#2.jpg _P3,1451.0003445899,2145.00839159198,2144.00023320894,1446.0013831252,
100009024893_#2.jpg _P3,1450.00034482755,2145.00582749791,2146.00372786256,1449,
100009034888_#2.jpg _P3,1449.00034506552,2145.00209790107,2146.00372786256,1450,
100009044883_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100009054878_#2.jpg _P3,1450.00034482755,2145.00582749791,2145.00209790107,1448.00034530383,
100009064873_#2.jpg _P3,1450.00034482755,2145.00372960049,2146.00093196625,1448,
