卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,左高-右高,,列標籤,計數 - 上寬-下寬
100006115827_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100006115827_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100006125822_#1.jpg _P1,1464.000342,2148.000931,2146,1462.003078,100006125822_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100006135817_#1.jpg _P1,1462,2148.000233,2146,1461.001369,100006135817_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100006145812_#1.jpg _P1,1462,2149.000233,2147,1461.001369,100006145812_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100006155807_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100006155807_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100006165802_#1.jpg _P1,1464.000342,2148,2148.000233,1463.000342,100006165802_#1.jpg _P1,1464,2148,2148,1463,1,0,,,
100006175894_#1.jpg _P1,1462.000342,2148.000931,2146.000233,1461.00308,100006175894_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100006185889_#1.jpg _P1,1462,2148.000233,2146.000233,1462.001368,100006185889_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100006195884_#1.jpg _P1,1463.000342,2148.000931,2147.000233,1462.001368,100006195884_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100006205825_#1.jpg _P1,1463.000342,2148,2145,1463.001367,100006205825_#1.jpg _P1,1463,2148,2145,1463,0,3,,,
100006215820_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100006215820_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100006225815_#1.jpg _P1,1463.000342,2149.002094,2147.000932,1462.003078,100006225815_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100006235810_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100006235810_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100006245805_#1.jpg _P1,1462.001368,2148.000233,2147.000233,1462.003078,100006245805_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100006255897_#1.jpg _P1,1463.000342,2147.000233,2146,1462.001368,100006255897_#1.jpg _P1,1463,2147,2146,1462,1,1,,,
100006265892_#1.jpg _P1,1463.001367,2147.002096,2147.000932,1462.001368,100006265892_#1.jpg _P1,1463,2147,2147,1462,1,0,,,
100006275887_#1.jpg _P1,1463.001367,2147.000932,2147.000233,1462.001368,100006275887_#1.jpg _P1,1463,2147,2147,1462,1,0,,,
100006285882_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100006285882_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100006295877_#1.jpg _P1,1462.000342,2148,2146.000233,1463.003076,100006295877_#1.jpg _P1,1462,2148,2146,1463,-1,2,,,
100006305818_#1.jpg _P1,1462.000342,2148.000931,2146.000932,1462.003078,100006305818_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100006315813_#1.jpg _P1,1463,2148.000233,2147,1464.000342,100006315813_#1.jpg _P1,1463,2148,2147,1464,-1,1,,,
100006325808_#1.jpg _P1,1462.000342,2148,2147.000233,1463.001367,100006325808_#1.jpg _P1,1462,2148,2147,1463,-1,1,,,
100006335803_#1.jpg _P1,1462.000342,2147.000233,2146,1461.001369,100006335803_#1.jpg _P1,1462,2147,2146,1461,1,1,,,
100006345895_#1.jpg _P1,1462.000342,2148.000931,2146.000233,1461.00308,100006345895_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100006355890_#1.jpg _P1,1463,2148.000233,2145,1462.003078,100006355890_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100006365885_#1.jpg _P1,1464,2149.000931,2145.000233,1463.005468,100006365885_#1.jpg _P1,1464,2149,2145,1463,1,4,,,
100007015823_#1.jpg _P1,1463.000342,2148.000233,2148.000233,1461.000342,100007015823_#1.jpg _P1,1463,2148,2148,1461,2,0,,,
100007025818_#1.jpg _P1,1464.000342,2149.002094,2147,1461.00308,100007025818_#1.jpg _P1,1464,2149,2147,1461,3,2,,,
100007035813_#1.jpg _P1,1464,2148,2147.000932,1462.000342,100007035813_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100007045808_#1.jpg _P1,1463.000342,2147,2146,1463.001367,100007045808_#1.jpg _P1,1463,2147,2146,1463,0,1,,,
100007055803_#1.jpg _P1,1463.000342,2148.000233,2146,1462.003078,100007055803_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100007065895_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100007065895_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100007075890_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100007075890_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100007085885_#1.jpg _P1,1462.000342,2149.000931,2147.000932,1462.003078,100007085885_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100007095880_#1.jpg _P1,1464.000342,2147.000932,2146.000233,1463.001367,100007095880_#1.jpg _P1,1464,2147,2146,1463,1,1,,,
100007105821_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100007105821_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100007115816_#1.jpg _P1,1464.000342,2149.002094,2147.000233,1462.003078,100007115816_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100007125811_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.003078,100007125811_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100007135806_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100007135806_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100007145801_#1.jpg _P1,1462,2148.000233,2146,1461.001369,100007145801_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100007155893_#1.jpg _P1,1463.000342,2148.000931,2146.000233,1462.003078,100007155893_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100007165888_#1.jpg _P1,1464,2149.000233,2146.000233,1462.003078,100007165888_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100007175883_#1.jpg _P1,1462.001368,2148.000931,2146.002097,1463.005468,100007175883_#1.jpg _P1,1462,2148,2146,1463,-1,2,,,
100007185878_#1.jpg _P1,1464.001366,2148.002095,2147,1461.00308,100007185878_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100007195873_#1.jpg _P1,1463.000342,2149.000233,2146,1462.001368,100007195873_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100007205814_#1.jpg _P1,1463,2149.000233,2146.000233,1461.00308,100007205814_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100007215809_#1.jpg _P1,1462,2148,2146,1462.001368,100007215809_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100007225804_#1.jpg _P1,1462,2148,2146,1462.001368,100007225804_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100007235896_#1.jpg _P1,1463.000342,2148.000931,2147,1461.001369,100007235896_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100007245891_#1.jpg _P1,1462.000342,2148.000233,2146,1461.00308,100007245891_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100007255886_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100007255886_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100007265881_#1.jpg _P1,1463,2148.000931,2147.000233,1460.000342,100007265881_#1.jpg _P1,1463,2148,2147,1460,3,1,,,
100007275876_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100007275876_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100007285871_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100007285871_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100007295866_#1.jpg _P1,1463.000342,2148.000233,2146,1462.003078,100007295866_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100007305807_#1.jpg _P1,1463.001367,2148.003724,2146.000932,1461.005476,100007305807_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100007315802_#1.jpg _P1,1463,2148.000233,2145,1462.003078,100007315802_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100007325894_#1.jpg _P1,1462.000342,2148.000233,2147,1461.001369,100007325894_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100007335889_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100007335889_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100007345884_#1.jpg _P1,1463.000342,2148.000233,2145.000932,1462.001368,100007345884_#1.jpg _P1,1463,2148,2145,1462,1,3,,,
100007355879_#1.jpg _P1,1463.000342,2148.000931,2146.000233,1462.003078,100007355879_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100007365874_#1.jpg _P1,1464,2148.000233,2146.000233,1462.001368,100007365874_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100008015812_#1.jpg _P1,1464,2150.00093,2147,1462.003078,100008015812_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100008025807_#1.jpg _P1,1463.000342,2150.00093,2148.000233,1462.003078,100008025807_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100008035802_#1.jpg _P1,1464.000342,2150,2147.000233,1463.001367,100008035802_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100008045894_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100008045894_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100008055889_#1.jpg _P1,1464.000342,2150,2146.000932,1462.003078,100008055889_#1.jpg _P1,1464,2150,2146,1462,2,4,,,
100008065884_#1.jpg _P1,1463,2150.000233,2148,1462.001368,100008065884_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100008075879_#1.jpg _P1,1463,2150.000233,2147.000233,1463.003076,100008075879_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100008085874_#1.jpg _P1,1464,2149,2147.000233,1463.001367,100008085874_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100008095869_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100008095869_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100008105810_#1.jpg _P1,1463,2150.000233,2146.000233,1463.005468,100008105810_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100008115805_#1.jpg _P1,1464.000342,2150.000233,2146.923571,1464.002716,100008115805_#1.jpg _P1,1464,2150,2147,1464,0,3,,,
100008125897_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100008125897_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100008135892_#1.jpg _P1,1463,2149,2147,1463.001367,100008135892_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100008145887_#1.jpg _P1,1464,2150,2147.000932,1462.003078,100008145887_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100008155882_#1.jpg _P1,1462,2148,2147,1462.000342,100008155882_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100008165877_#1.jpg _P1,1463.000342,2149,2147,1463.003076,100008165877_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100008175872_#1.jpg _P1,1464.000342,2150.000233,2147.000233,1462.005472,100008175872_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100008185867_#1.jpg _P1,1464.000342,2149.000233,2148,1463.001367,100008185867_#1.jpg _P1,1464,2149,2148,1463,1,1,,,
100008195862_#1.jpg _P1,1464.000342,2149.000233,2147.000932,1463.000342,100008195862_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100008205803_#1.jpg _P1,1463,2148.000233,2146.000233,1461.001369,100008205803_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100008215895_#1.jpg _P1,1463,2148.000233,2146.000233,1461.001369,100008215895_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100008225890_#1.jpg _P1,1464.000342,2148.000931,2147,1462.001368,100008225890_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100008235885_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100008235885_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100008245880_#1.jpg _P1,1463.000342,2148.000233,2147.000233,1461.001369,100008245880_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100008255875_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100008255875_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100008265870_#1.jpg _P1,1462.000342,2149.000233,2147,1463.000342,100008265870_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100008275865_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100008275865_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100008285860_#1.jpg _P1,1463.000342,2148.000931,2147.000233,1462.001368,100008285860_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100008295855_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100008295855_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100008305893_#1.jpg _P1,1463.001367,2148.000233,2148.000233,1463.001367,100008305893_#1.jpg _P1,1463,2148,2148,1463,0,0,,,
100008315888_#1.jpg _P1,1463.001367,2147,2147,1463.001367,100008315888_#1.jpg _P1,1463,2147,2147,1463,0,0,,,
100008325883_#1.jpg _P1,1463.000342,2148,2148.000233,1462.000342,100008325883_#1.jpg _P1,1463,2148,2148,1462,1,0,,,
100008345873_#1.jpg _P1,1464.000342,2148.000233,2148.000931,1461.000342,100008345873_#1.jpg _P1,1464,2148,2148,1461,3,0,,,
100008355868_#1.jpg _P1,1463.000342,2148.000233,2148.000233,1461.000342,100008355868_#1.jpg _P1,1463,2148,2148,1461,2,0,,,
100008365863_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100008365863_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100009015801_#1.jpg _P1,1464.001366,2149.000931,2147.002096,1463,100009015801_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100009025893_#1.jpg _P1,1462,2150,2147,1462.003078,100009025893_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100009035888_#1.jpg _P1,1463,2149.000233,2147.000932,1462.001368,100009035888_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100009045883_#1.jpg _P1,1463,2148.000233,2147.000932,1462.000342,100009045883_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100009055878_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100009055878_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100009065873_#1.jpg _P1,1462,2149.000233,2147.000233,1462.001368,100009065873_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100009075868_#1.jpg _P1,1462.000342,2149,2147,1462.003078,100009075868_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100009085863_#1.jpg _P1,1463.000342,2149.000233,2148,1464.001366,100009085863_#1.jpg _P1,1463,2149,2148,1464,-1,1,,,
100009095858_#1.jpg _P1,1464,2149,2147.002096,1461.001369,100009095858_#1.jpg _P1,1464,2149,2147,1461,3,2,,,
100009105896_#1.jpg _P1,1464,2149.000233,2147.000932,1463.001367,100009105896_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100009115891_#1.jpg _P1,1464.000342,2149.000233,2147.000932,1463.000342,100009115891_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100009125886_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100009125886_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100009135881_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100009135881_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100009145876_#1.jpg _P1,1464,2149.000931,2147.000233,1461.001369,100009145876_#1.jpg _P1,1464,2149,2147,1461,3,2,,,
100009155871_#1.jpg _P1,1464.000342,2149.000233,2146.000932,1463.001367,100009155871_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100009165866_#1.jpg _P1,1463.000342,2150.00093,2146.000932,1463.008544,100009165866_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100009175861_#1.jpg _P1,1461.001369,2149.000233,2146.002097,1463.008544,100009175861_#1.jpg _P1,1461,2149,2146,1463,-2,3,,,
100009185856_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100009185856_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100009195851_#1.jpg _P1,1463,2149,2146,1463.003076,100009195851_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100009205889_#1.jpg _P1,1463,2148.000233,2147.000233,1463.000342,100009205889_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100009215884_#1.jpg _P1,1463,2149.000233,2146.000233,1463.003076,100009215884_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100009225879_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100009225879_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100009235874_#1.jpg _P1,1463.000342,2147,2147,1463.000342,100009235874_#1.jpg _P1,1463,2147,2147,1463,0,0,,,
100009245869_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.003078,100009245869_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100009255864_#1.jpg _P1,1463,2148,2147,1463.000342,100009255864_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100009265859_#1.jpg _P1,1463.000342,2149.000233,2146,1462.005472,100009265859_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100009275854_#1.jpg _P1,1463.001367,2148.000931,2147.000932,1463.003076,100009275854_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100009285849_#1.jpg _P1,1463,2149,2148.000233,1462.000342,100009285849_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100009295844_#1.jpg _P1,1462,2149,2147,1462.001368,100009295844_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100009305882_#1.jpg _P1,1463.001367,2149.000931,2147.000233,1462.005472,100009305882_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100009315877_#1.jpg _P1,1464,2148.000233,2147.000932,1461.000342,100009315877_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100009325872_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100009325872_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100009335867_#1.jpg _P1,1463,2149,2147.000932,1461.001369,100009335867_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100009345862_#1.jpg _P1,1462,2149.000233,2147,1461.001369,100009345862_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100009355857_#1.jpg _P1,1463,2149.000931,2146.000233,1460.003082,100009355857_#1.jpg _P1,1463,2149,2146,1460,3,3,,,
100009365852_#1.jpg _P1,1464,2149.000233,2146.000233,1462.003078,100009365852_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100010015883_#1.jpg _P1,1462.000342,2151.00093,2147.000932,1462.00855,100010015883_#1.jpg _P1,1462,2151,2147,1462,0,4,,,
100010025878_#1.jpg _P1,1463.001367,2150.003721,2147.000932,1461.008556,100010025878_#1.jpg _P1,1463,2150,2147,1461,2,3,,,
100010035873_#1.jpg _P1,1464.000342,2150,2147,1464.005464,100010035873_#1.jpg _P1,1464,2150,2147,1464,0,3,,,
100010045868_#1.jpg _P1,1464.000342,2150.00093,2147.000233,1463.005468,100010045868_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100010055863_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100010055863_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100010065858_#1.jpg _P1,1463.000342,2149.000931,2146.000233,1462.005472,100010065858_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100010075853_#1.jpg _P1,1462.000342,2149.000233,2147,1461.00308,100010075853_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100010085848_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.003078,100010085848_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100010095843_#1.jpg _P1,1464,2149,2147.000932,1462.001368,100010095843_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100010105881_#1.jpg _P1,1463.000342,2148.000931,2146.000233,1462.003078,100010105881_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100010115876_#1.jpg _P1,1463.000342,2150.00093,2147,1461.005476,100010115876_#1.jpg _P1,1463,2150,2147,1461,2,3,,,
100010125871_#1.jpg _P1,1462.92029,2150.074065,2146.000233,1463.005468,100010125871_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100010135866_#1.jpg _P1,1464.003074,2148.002095,2146.000932,1463.008544,100010135866_#1.jpg _P1,1464,2148,2146,1463,1,2,,,
100010145861_#1.jpg _P1,1464.001366,2149.002094,2147.000932,1463.005468,100010145861_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100010155856_#1.jpg _P1,1462.000342,2149.000233,2147.000932,1463.003076,100010155856_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100010165851_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100010165851_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100010175846_#1.jpg _P1,1463.000342,2149.000233,2146,1462.005472,100010175846_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100010185841_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100010185841_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100010195836_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100010195836_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100010205874_#1.jpg _P1,1464.000342,2148.000931,2147,1462.001368,100010205874_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100010215869_#1.jpg _P1,1463.000342,2149,2145,1463.003076,100010215869_#1.jpg _P1,1463,2149,2145,1463,0,4,,,
100010225864_#1.jpg _P1,1463.001367,2148.000931,2146.000932,1463.005468,100010225864_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100010235859_#1.jpg _P1,1463,2149,2146,1463.003076,100010235859_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100010245854_#1.jpg _P1,1463.001367,2149.002094,2146.002097,1463.008544,100010245854_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100010255849_#1.jpg _P1,1463,2149.000233,2146,1462.003078,100010255849_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100010265844_#1.jpg _P1,1463.000342,2148.000931,2147,1461.001369,100010265844_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100010275839_#1.jpg _P1,1463.000342,2148.000233,2146,1464.003074,100010275839_#1.jpg _P1,1463,2148,2146,1464,-1,2,,,
100010285834_#1.jpg _P1,1463.000342,2148,2147.000233,1464.001366,100010285834_#1.jpg _P1,1463,2148,2147,1464,-1,1,,,
100010295829_#1.jpg _P1,1463.000342,2148.000233,2146.000233,1463.003076,100010295829_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100010305867_#1.jpg _P1,1462.000342,2149.000931,2146.002097,1463.005468,100010305867_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100010315862_#1.jpg _P1,1462.000342,2149.000233,2146.000932,1463.005468,100010315862_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100010325857_#1.jpg _P1,1462.000342,2148.000233,2147.000233,1462.001368,100010325857_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100010335852_#1.jpg _P1,1463.000342,2148,2146,1463.003076,100010335852_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100010345847_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100010345847_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100010355842_#1.jpg _P1,1463.000342,2148,2146.000233,1462.000342,100010355842_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100010365837_#1.jpg _P1,1463.000342,2149.000931,2146.000233,1462.005472,100010365837_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100011015872_#1.jpg _P1,1463.000342,2148.000931,2146,1461.00308,100011015872_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100011025867_#1.jpg _P1,1463.000342,2148.000233,2146,1462.003078,100011025867_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100011035862_#1.jpg _P1,1464,2148,2148.000931,1462,100011035862_#1.jpg _P1,1464,2148,2148,1462,2,0,,,
100011045857_#1.jpg _P1,1463,2149.000931,2146,1461.00308,100011045857_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100011055852_#1.jpg _P1,1463,2148,2146.002097,1460.00137,100011055852_#1.jpg _P1,1463,2148,2146,1460,3,2,,,
100011065847_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1461.001369,100011065847_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100011075842_#1.jpg _P1,1461,2148,2147.000233,1460.000342,100011075842_#1.jpg _P1,1461,2148,2147,1460,1,1,,,
100011085837_#1.jpg _P1,1462.000342,2148,2147,1462.001368,100011085837_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100011095832_#1.jpg _P1,1463,2148,2146.000233,1462.001368,100011095832_#1.jpg _P1,1463,2148,2146,1462,1,2,,,
100011105870_#1.jpg _P1,1463.000342,2148.000931,2147.000233,1462.001368,100011105870_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100011115865_#1.jpg _P1,1463.001367,2148.000931,2147.000233,1462.003078,100011115865_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100011125860_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100011125860_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100011135855_#1.jpg _P1,1462.001368,2148.000233,2147.000233,1462.003078,100011135855_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100011145850_#1.jpg _P1,1463,2149.000233,2146,1462.003078,100011145850_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100011155845_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100011155845_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100011165840_#1.jpg _P1,1462.000342,2149,2146.000233,1463.005468,100011165840_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100011175835_#1.jpg _P1,1462.000342,2149.000931,2147.000233,1461.00308,100011175835_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100011185830_#1.jpg _P1,1463,2149.000233,2146.000233,1461.00308,100011185830_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100011195825_#1.jpg _P1,1463,2149.000233,2146,1462.003078,100011195825_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100011205863_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100011205863_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100011215858_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100011215858_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100011225853_#1.jpg _P1,1462.001368,2148.000931,2146.000932,1462.005472,100011225853_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
