卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,卷號,(全部)
100018054872_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100018054872_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100018064867_#1.jpg _P1,1452.001377,2147.002096,2148.005819,1450.003103,100018064867_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100018074862_#1.jpg _P1,1451.000345,2147.002096,2149.003723,1450.003103,100018074862_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100018084857_#1.jpg _P1,1452.000344,2147.002096,2148.003724,1451.001378,100018084857_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100018094852_#1.jpg _P1,1451.001378,2148.002095,2149.002094,1451.003101,100018094852_#1.jpg _P1,1451,2148,2149,1451,0,-1,,,
100018104890_#1.jpg _P1,1451.001378,2147.002096,2148.002095,1451.003101,100018104890_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100018114885_#1.jpg _P1,1451.000345,2148.000931,2149.002094,1450.001379,100018114885_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100018124880_#1.jpg _P1,1452.001377,2149.000931,2149.002094,1451.001378,100018124880_#1.jpg _P1,1452,2149,2149,1451,1,0,,,
100018134875_#1.jpg _P1,1451.001378,2147.000932,2150,1449.000345,100018134875_#1.jpg _P1,1451,2147,2150,1449,2,-3,,,
100018144870_#1.jpg _P1,1451.000345,2148,2148.000233,1450.000345,100018144870_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100018154865_#1.jpg _P1,1452,2147.000233,2149.000233,1450.001379,100018154865_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100018164860_#1.jpg _P1,1453,2147.000932,2148.000931,1449.000345,100018164860_#1.jpg _P1,1453,2147,2148,1449,4,-1,,,
100018174855_#1.jpg _P1,1452.000344,2147.002096,2148,1449,100018174855_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100018184850_#1.jpg _P1,1452.000344,2147.000932,2148.000233,1449,100018184850_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100018194845_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100018194845_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100018204883_#1.jpg _P1,1451.001378,2148.000931,2149.003723,1449.003106,100018204883_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100018214878_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100018214878_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100018224873_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100018224873_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100018234868_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100018234868_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100018244863_#1.jpg _P1,1451.001378,2147.003726,2149.005817,1450.005517,100018244863_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100018254858_#1.jpg _P1,1451.000345,2147.000233,2148,1450,100018254858_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100018264853_#1.jpg _P1,1451.001378,2147.002096,2149.003723,1450.005517,100018264853_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100018274848_#1.jpg _P1,1451.001378,2147.002096,2149.000931,1450,100018274848_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100018284843_#1.jpg _P1,1451.000345,2147.000932,2149.000233,1450.000345,100018284843_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100018294838_#1.jpg _P1,1451.000345,2147.002096,2149.002094,1451.003101,100018294838_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100018304876_#1.jpg _P1,1452.001377,2147.003726,2149.005817,1451.005513,100018304876_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100018314871_#1.jpg _P1,1451.000345,2147.002096,2149.002094,1451.003101,100018314871_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100018324866_#1.jpg _P1,1451.000345,2147.002096,2149.002094,1451.003101,100018324866_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100018334861_#1.jpg _P1,1450.000345,2147.002096,2149.002094,1450.003103,100018334861_#1.jpg _P1,1450,2147,2149,1450,0,-2,,,
100018344856_#1.jpg _P1,1451.000345,2148.000931,2149.000233,1450,100018344856_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100018354851_#1.jpg _P1,1451,2148.000233,2149.000233,1449.000345,100018354851_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100018364846_#1.jpg _P1,1452.000344,2149.000233,2148.000233,1450,100018364846_#1.jpg _P1,1452,2149,2148,1450,2,1,,,
100019014881_#1.jpg _P1,1452,2148.000931,2148,1450,100019014881_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100019024876_#1.jpg _P1,1452.000344,2147.003726,2148.000233,1449,100019024876_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100019034871_#1.jpg _P1,1451.000345,2147.002096,2149.000233,1449.000345,100019034871_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100019044866_#1.jpg _P1,1452,2147.000233,2149.000931,1449.00138,100019044866_#1.jpg _P1,1452,2147,2149,1449,3,-2,,,
100019054861_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100019054861_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019064856_#1.jpg _P1,1451.000345,2147.000233,2149.000931,1450.003103,100019064856_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100019074851_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100019074851_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100019084846_#1.jpg _P1,1453,2147.000233,2150.002093,1451.003101,100019084846_#1.jpg _P1,1453,2147,2150,1451,2,-3,,,
100019094841_#1.jpg _P1,1452.000344,2147.000233,2149.002094,1450.003103,100019094841_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100019104879_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100019104879_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019114874_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100019114874_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019124869_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100019124869_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019134864_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100019134864_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019144859_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100019144859_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019154854_#1.jpg _P1,1452,2147,2149.000233,1451.001378,100019154854_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019164849_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100019164849_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019174844_#1.jpg _P1,1453.000344,2147.000932,2148.002095,1452.001377,100019174844_#1.jpg _P1,1453,2147,2148,1452,1,-1,,,
100019184839_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100019184839_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100019194834_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100019194834_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100019204872_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100019204872_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019214867_#1.jpg _P1,1451,2147.000233,2148.000931,1450.000345,100019214867_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100019224862_#1.jpg _P1,1452.000344,2147.000932,2149.002094,1451.003101,100019224862_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019234857_#1.jpg _P1,1451,2147.000233,2149.000931,1450.001379,100019234857_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100019244852_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100019244852_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019254847_#1.jpg _P1,1452,2147.000233,2149.000233,1452.001377,100019254847_#1.jpg _P1,1452,2147,2149,1452,0,-2,,,
100019264842_#1.jpg _P1,1452,2148,2149.000931,1450.000345,100019264842_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100019274837_#1.jpg _P1,1452,2148,2149.000233,1451.000345,100019274837_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100019284832_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100019284832_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100019294827_#1.jpg _P1,1451,2146.000932,2149.000931,1451.003101,100019294827_#1.jpg _P1,1451,2146,2149,1451,0,-3,,,
100019304865_#1.jpg _P1,1452.001377,2147.000932,2149.003723,1450.005517,100019304865_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100019314860_#1.jpg _P1,1451,2147.000233,2149.000233,1451.001378,100019314860_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100019324855_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100019324855_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100019334850_#1.jpg _P1,1452.000344,2148.000233,2148.000931,1451.000345,100019334850_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100019344845_#1.jpg _P1,1451,2147.000233,2149.000931,1450.001379,100019344845_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100019354840_#1.jpg _P1,1451.000345,2147.000932,2149.002094,1450.003103,100019354840_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100019364835_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100019364835_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100020014866_#1.jpg _P1,1451.001378,2148.003724,2149.005817,1450.003103,100020014866_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100020024861_#1.jpg _P1,1451,2147.000932,2149.000931,1451.001378,100020024861_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100020034856_#1.jpg _P1,1452.000344,2147.002096,2149.003723,1451.003101,100020034856_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100020044851_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100020044851_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100020054846_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100020054846_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100020064841_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100020064841_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100020074836_#1.jpg _P1,1452.003099,2147.000932,2148.005819,1449.005521,100020074836_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100020084831_#1.jpg _P1,1451.000345,2147.002096,2149.003723,1450.003103,100020084831_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100020094826_#1.jpg _P1,1453.001376,2147.002096,2148.005819,1451.003101,100020094826_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100020104864_#1.jpg _P1,1452.001377,2148.000931,2148.002095,1451.001378,100020104864_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100020114859_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100020114859_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100020124854_#1.jpg _P1,1451.003101,2148.002095,2149.008376,1448.005525,100020124854_#1.jpg _P1,1451,2148,2149,1448,3,-1,,,
100020134849_#1.jpg _P1,1451.000345,2148.000931,2149.003723,1449.00138,100020134849_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100020144844_#1.jpg _P1,1452.000344,2146.002097,2149.003723,1451.005513,100020144844_#1.jpg _P1,1452,2146,2149,1451,1,-3,,,
100020154839_#1.jpg _P1,1452.001377,2147.002096,2148.003724,1451.003101,100020154839_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100020164834_#1.jpg _P1,1451.001378,2147.002096,2149.003723,1450.005517,100020164834_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100020174829_#1.jpg _P1,1451,2147.000233,2149.000931,1450.001379,100020174829_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100020184824_#1.jpg _P1,1451.001378,2148.000931,2148.002095,1450.001379,100020184824_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100020194819_#1.jpg _P1,1452.001377,2148.000931,2148.003724,1450.001379,100020194819_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100020204857_#1.jpg _P1,1452.001377,2149.000233,2148.002095,1450.000345,100020204857_#1.jpg _P1,1452,2149,2148,1450,2,1,,,
100020214852_#1.jpg _P1,1452.00551,2148.002095,2148.00838,1449.005521,100020214852_#1.jpg _P1,1452,2148,2148,1449,3,0,,,
100020224847_#1.jpg _P1,1451.001378,2148.000931,2149.003723,1449.003106,100020224847_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100020234842_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100020234842_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100020244837_#1.jpg _P1,1452,2147.000233,2149.000233,1450.001379,100020244837_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100020254832_#1.jpg _P1,1452.000344,2148.000233,2148.000931,1449.000345,100020254832_#1.jpg _P1,1452,2148,2148,1449,3,0,,,
100020264827_#1.jpg _P1,1452.000344,2148.000233,2148.000931,1451.000345,100020264827_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100020274822_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100020274822_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100020284817_#1.jpg _P1,1452.001377,2147.002096,2148.003724,1451.003101,100020284817_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100020294812_#1.jpg _P1,1452,2147.000932,2148.000931,1452.000344,100020294812_#1.jpg _P1,1452,2147,2148,1452,0,-1,,,
100020304850_#1.jpg _P1,1446.000346,2146.000932,2148.002095,1445.003114,100020304850_#1.jpg _P1,1446,2146,2148,1445,1,-2,,,
100020314845_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100020314845_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100020324840_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100020324840_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100020334835_#1.jpg _P1,1451.001378,2148.002095,2148.002095,1451.001378,100020334835_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100020344830_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100020344830_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100020354825_#1.jpg _P1,1451.000345,2147.000932,2147.002096,1450.000345,100020354825_#1.jpg _P1,1451,2147,2147,1450,1,0,,,
100020364820_#1.jpg _P1,1452.000344,2147.000233,2149.002094,1450.003103,100020364820_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100021014855_#1.jpg _P1,1452.000344,2147.000932,2149.002094,1451.003101,100021014855_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100021024850_#1.jpg _P1,1452.000344,2147.000932,2148.002095,1451.001378,100021024850_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100021034845_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100021034845_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100021044840_#1.jpg _P1,1452.000344,2147.000932,2148.000931,1452.001377,100021044840_#1.jpg _P1,1452,2147,2148,1452,0,-1,,,
100021054835_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100021054835_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100021064830_#1.jpg _P1,1453.000344,2147.000233,2149.002094,1451.003101,100021064830_#1.jpg _P1,1453,2147,2149,1451,2,-2,,,
100021074825_#1.jpg _P1,1452,2148,2149.000931,1450.000345,100021074825_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100021084820_#1.jpg _P1,1453.000344,2147.000233,2149.003723,1450.003103,100021084820_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100021094815_#1.jpg _P1,1452.000344,2147.000932,2148.003724,1450.001379,100021094815_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100021104853_#1.jpg _P1,1452,2147.000233,2149.002094,1450.001379,100021104853_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100021114848_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100021114848_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100021124843_#1.jpg _P1,1451.000345,2147.000932,2148.003724,1449.00138,100021124843_#1.jpg _P1,1451,2147,2148,1449,2,-1,,,
100021134838_#1.jpg _P1,1453.000344,2147.000932,2149.005817,1450.003103,100021134838_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100021144833_#1.jpg _P1,1452,2147.000932,2149.002094,1451.001378,100021144833_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100021154828_#1.jpg _P1,1452,2148.000233,2149.000233,1452.000344,100021154828_#1.jpg _P1,1452,2148,2149,1452,0,-1,,,
100021164823_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100021164823_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100021174818_#1.jpg _P1,1452,2147,2148.000233,1451.000345,100021174818_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100021184813_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100021184813_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100021194808_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100021194808_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100021204846_#1.jpg _P1,1451.001378,2148.000931,2148.003724,1449.00138,100021204846_#1.jpg _P1,1451,2148,2148,1449,2,0,,,
100021214841_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100021214841_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100021224836_#1.jpg _P1,1452.001377,2147.000233,2148.003724,1449.003106,100021224836_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100021234831_#1.jpg _P1,1451.000345,2148.000931,2149.002094,1450.001379,100021234831_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100021244826_#1.jpg _P1,1452.001377,2147.002096,2148.005819,1450.003103,100021244826_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100021254821_#1.jpg _P1,1452.000344,2147.000233,2149.000931,1451.003101,100021254821_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100021264816_#1.jpg _P1,1452,2148,2149.000931,1450.000345,100021264816_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100021274811_#1.jpg _P1,1452.000344,2147.000233,2148.003724,1449.00138,100021274811_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100021284806_#1.jpg _P1,1452.000344,2148.000233,2149.002094,1450.001379,100021284806_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100021294801_#1.jpg _P1,1452.001377,2147.000932,2149.003723,1450.005517,100021294801_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100021304839_#1.jpg _P1,1451,2147.000932,2148.000931,1451.000345,100021304839_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100021314834_#1.jpg _P1,1452,2147.000233,2148.002095,1450.000345,100021314834_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100021324829_#1.jpg _P1,1451.000345,2148.000233,2148.002095,1449.000345,100021324829_#1.jpg _P1,1451,2148,2148,1449,2,0,,,
100021334824_#1.jpg _P1,1451.000345,2147.000932,2149.002094,1450.003103,100021334824_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100021344819_#1.jpg _P1,1451.000345,2147.000932,2149.003723,1449.003106,100021344819_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100021354814_#1.jpg _P1,1451.000345,2147,2149.000233,1450.000345,100021354814_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100021364809_#1.jpg _P1,1452,2146.000233,2149.002094,1450.003103,100021364809_#1.jpg _P1,1452,2146,2149,1450,2,-3,,,
100022014844_#1.jpg _P1,1451.001378,2148.000931,2149.002094,1450.003103,100022014844_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100022024839_#1.jpg _P1,1452.001377,2148.000233,2149.002094,1450.003103,100022024839_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100022034834_#1.jpg _P1,1452.001377,2148.000233,2148.002095,1450.001379,100022034834_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100022044829_#1.jpg _P1,1452.001377,2147.000932,2148.002095,1451.003101,100022044829_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100022054824_#1.jpg _P1,1451,2147,2149.000233,1450.001379,100022054824_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100022064819_#1.jpg _P1,1452.000344,2148,2148.000931,1450.000345,100022064819_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100022074814_#1.jpg _P1,1452,2147.000233,2149.000931,1451.001378,100022074814_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100022084809_#1.jpg _P1,1451.001378,2147.002096,2149.002094,1451.005513,100022084809_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100022094804_#1.jpg _P1,1450.001379,2147.000932,2148.000931,1450.003103,100022094804_#1.jpg _P1,1450,2147,2148,1450,0,-1,,,
100022104842_#1.jpg _P1,1451,2147.000233,2150.00093,1450.003103,100022104842_#1.jpg _P1,1451,2147,2150,1450,1,-3,,,
100022114837_#1.jpg _P1,1452.000344,2148.000931,2149.000931,1452.001377,100022114837_#1.jpg _P1,1452,2148,2149,1452,0,-1,,,
100022124832_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100022124832_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100022134827_#1.jpg _P1,1452.001377,2148.000931,2148.002095,1451.001378,100022134827_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100022144822_#1.jpg _P1,1451.000345,2147,2149.000233,1450.003103,100022144822_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100022154817_#1.jpg _P1,1453.000344,2148,2149.002094,1450.001379,100022154817_#1.jpg _P1,1453,2148,2149,1450,3,-1,,,
100022164812_#1.jpg _P1,1452.001377,2148.000233,2148.003724,1449.00138,100022164812_#1.jpg _P1,1452,2148,2148,1449,3,0,,,
100022174807_#1.jpg _P1,1452.000344,2147.000233,2149.002094,1450.003103,100022174807_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100022184802_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100022184802_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100022194894_#1.jpg _P1,1452.000344,2148,2148.000931,1450.000345,100022194894_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100022204835_#1.jpg _P1,1452,2147,2149.000233,1451.001378,100022204835_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100022214830_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100022214830_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100022224825_#1.jpg _P1,1451.900101,2148.412478,2149.000931,1450.001379,100022224825_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100022234820_#1.jpg _P1,1451.000345,2147.000233,2149.002094,1449.003106,100022234820_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100022244815_#1.jpg _P1,1451,2147,2148.000233,1450.000345,100022244815_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100022254810_#1.jpg _P1,1451.000345,2147.000233,2148.000931,1450.001379,100022254810_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100022264805_#1.jpg _P1,1451.001378,2147.002096,2149.003723,1450.005517,100022264805_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100022274897_#1.jpg _P1,1451.000345,2148.000233,2149.000233,1451.001378,100022274897_#1.jpg _P1,1451,2148,2149,1451,0,-1,,,
100022284892_#1.jpg _P1,1451.001378,2147.002096,2149.002094,1451.005513,100022284892_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100022294887_#1.jpg _P1,1451.000345,2147.000233,2148.000233,1451.001378,100022294887_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100022304828_#1.jpg _P1,1452.000344,2147.000233,2149.002094,1450.003103,100022304828_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100022314823_#1.jpg _P1,1451.000345,2147.000233,2148.000233,1451.001378,100022314823_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100022324818_#1.jpg _P1,1451.000345,2146.000932,2149.000931,1451.005513,100022324818_#1.jpg _P1,1451,2146,2149,1451,0,-3,,,
100022334813_#1.jpg _P1,1451.000345,2147.000233,2149.000931,1450.003103,100022334813_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100022344808_#1.jpg _P1,1451.000345,2146.000932,2148.002095,1450.003103,100022344808_#1.jpg _P1,1451,2146,2148,1450,1,-2,,,
100022354803_#1.jpg _P1,1451.000345,2147.000233,2149.002094,1449.003106,100022354803_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100022364895_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100022364895_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100023014833_#1.jpg _P1,1452.000344,2148.000233,2149.000233,1452.001377,100023014833_#1.jpg _P1,1452,2148,2149,1452,0,-1,,,
100023024828_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100023024828_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100023034823_#1.jpg _P1,1452.001377,2147.000233,2148.000931,1451.003101,100023034823_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100023044818_#1.jpg _P1,1452.001377,2148.000931,2149.003723,1450.003103,100023044818_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100023054813_#1.jpg _P1,1451,2147,2149.000233,1450.001379,100023054813_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100023064808_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100023064808_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100023074803_#1.jpg _P1,1453.000344,2147.000233,2148.002095,1451.001378,100023074803_#1.jpg _P1,1453,2147,2148,1451,2,-1,,,
100023084895_#1.jpg _P1,1452,2147.000233,2148.000931,1451.000345,100023084895_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
